name,price,descrption_link,img_link,jumia_express,old_price,decrease_percentage,n_stars,n_votes
Generic Presse Ail en Inox,1 450 FCFA,https://www.jumia.sn/presse-ail-en-inox-generic-mpg2220.html,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/26/371/1.jpg?2028,False,2 000 FCFA,28%,4 out of 5,(73)
Generic Hachoir Électrique pour Viandes et Légumes CA820263,9 900 FCFA,https://www.jumia.sn/hachoir-electrique-pour-viandes-et-legumes-multicolores-beige-rouge-generic-mpg28767.html,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/46/15121/1.jpg?4557,False,15 080 FCFA,34%,4 out of 5,(46)
Presse Citron en Inox - Argenté - CA820086,1 990 FCFA,https://www.jumia.sn/italy-presse-citron-en-inox-argente-ca820086-19641.html,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/14/691/1.jpg?4729,False,2 500 FCFA,20%,4.3 out of 5,(23)
Generic Poubelle de Maison - Plastique - 50 Litres - Noir,4 900 FCFA,https://www.jumia.sn/poubelle-de-maison-plastique-25-litres-noir-generic-mpg8370.html,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/78/46043/1.jpg?1516,False,,,4.3 out of 5,(3)
Generic Brûleur - Bec à Gaz Avec Garantie 1 An démontable,2 400 FCFA,https://www.jumia.sn/bruleur-bec-a-gaz-avec-garantie-1-an-demontable-generic-mpg32787.html,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/97/28709/1.jpg?0395,True,11 000 FCFA,78%,3.5 out of 5,(23)
Generic Mini Hachoir Manuel - Multifonctions - Blanc Vert,3 000 FCFA,https://www.jumia.sn/mini-hachoir-manuel-multifonctions-blanc-vert-generic-mpg26510.html,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/88/22104/1.jpg?9293,False,5 000 FCFA,40%,3.6 out of 5,(21)
Generic 100 % Quality - Mortier et Pilon de Broyeur - Marron,1 990 FCFA,https://www.jumia.sn/100-quality-mortier-et-pilon-de-broyeur-marron-generic-mpg25940.html,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/04/02374/1.jpg?2889,False,7 000 FCFA,72%,3.8 out of 5,(8)
Generic Lot de 3 torchons- Multicolore avec accrochage,2 900 FCFA,https://www.jumia.sn/generic-lot-de-3-torchons-multicolore-avec-accrochage-9959952.html,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/25/99599/1.jpg?2529,False,5 000 FCFA,42%,,
Generic Balance de Cuisine Electronique SF 400 - Blanc,3 800 FCFA,https://www.jumia.sn/balance-de-cuisine-electronique-sf-400-blanc-generic-mpg7523.html,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/08/00991/1.jpg?4380,False,6 250 FCFA,39%,4.1 out of 5,(87)
Generic Poêle à Crêpes StrongLine - 22 cm - Noir - Valsecchi - 516229,4 500 FCFA,https://www.jumia.sn/generic-poele-a-crepes-strongline-22-cm-noir-valsecchi-516229-18818.html,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/81/881/1.jpg?9066,False,17 000 FCFA,74%,4.4 out of 5,(21)
White Label Coupe-Pizza avec Grosses Lames - Vert,1 500 FCFA,https://www.jumia.sn/coupe-pizza-avec-grosses-lames-vert-white-label-mpg18146.html,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/82/37864/1.jpg?3594,False,,,3.7 out of 5,(3)
Generic Coupe-spirale de légumes Veggetti Transforme les Légumes en Spaghettis,2 900 FCFA,https://www.jumia.sn/generic-coupe-spirale-de-legumes-veggetti-transforme-les-legumes-en-spaghettis-9804239.html,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/93/24089/1.jpg?1321,False,13 000 FCFA,78%,,
Brûleur - Bec à Gaz Foker Original Avec Garantie 1 An - 90100,3 500 FCFA,https://www.jumia.sn/cac-bruleur-bec-a-gaz-foker-original-avec-garantie-1-an-90100-6226.html,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/62/26/1.jpg?8805,False,16 000 FCFA,78%,4.1 out of 5,(30)
Autre Balance de Cuisine Electronique SF 400 - Blanc,3 800 FCFA,https://www.jumia.sn/balance-de-cuisine-electronique-sf-400-blanc-welcom-et-autres-mpg16557.html,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/68/33988/1.jpg?2961,False,5 000 FCFA,24%,4.4 out of 5,(19)
